mz,time,DW_140904_013.cdf,DW_140904_019.cdf,DW_140904_025.cdf,DW_140904_031.cdf,DW_140904_037.cdf,DW_140904_043.cdf,DW_140904_049.cdf,DW_140904_055.cdf,DW_140904_061.cdf,DW_140904_067.cdf,DW_140904_073.cdf,DW_140904_079.cdf,DW_140904_085.cdf,DW_140904_091.cdf,DW_140904_097.cdf,DW_140904_103.cdf,DW_140904_109.cdf,DW_140904_115.cdf,DW_140904_121.cdf,DW_140904_127.cdf,DW_140904_133.cdf,DW_140904_139.cdf,DW_140904_145.cdf,DW_140904_151.cdf,DW_140904_157.cdf,DW_140904_163.cdf,DW_140904_169.cdf,DW_140904_175.cdf,DW_140904_181.cdf,DW_140904_187.cdf,DW_140904_193.cdf,DW_140904_199.cdf,DW_140904_205.cdf,DW_140904_211.cdf
,,control,control,control,PD,PD,control,PD,PD,PD,control,PD,control,PD,PD,control,control,PD,PD,control,PD,PD,PD,control,PD,PD,PD,control,control,PD,control,PD,PD,PD,PD
342.2781771,576.2761874,17575474,14231450,13197001,15869371.5,16454866.67,14843147.67,15516117.33,15067271,18710928,15513620,15352822,15460215.5,13271233.33,13464571.33,14010533.33,14932175,19857023,14370894.5,16293255.5,15946582,16713881,15184817,12386960.33,14474144.5,8194326.5,17067691,13494263.33,26135922.5,24922039,13971022.33,18661518,23146301,20143564,16411607
342.2782258,140.0803696,2858092,3506494,5081530.5,4429854,3212146.333,4272924,476137,2852292.667,3645043.333,2179313.5,2962847.333,2157521,2901605,2783454,3156947,2813868.5,4185823.667,2890521.667,1451935,3575493.333,2700127.5,6040611.5,2303754.5,17223,34446,17223,4750348,3915913,2626908.667,1835337.333,2675216,2626323.333,3154391.667,4646425
342.300068,32.22544876,449900.5,449900.5,449900.5,1091154,449900.5,449900.5,449900.5,1697343,449900.5,1344536,449900.5,449900.5,449900.5,449900.5,449900.5,449900.5,449900.5,1078691,449900.5,449900.5,1641070,449900.5,449900.5,449900.5,449900.5,449900.5,449900.5,899801,1171396,449900.5,1035790,1458248,1159903,1568564
342.707223,139.4090494,323307,2232174,323307,1079321.667,7297687,730326,323307,646614,1299984,323307,323307,1082255,5892642,2241007.5,6136409,323307,323307,2294010,2401612,1971412,1285230,323307,323307,323307,323307,323307,323307,323307,323307,323307,1912106.667,1205282,2129993.5,1014138
342.7792256,64.40415764,6176718.5,21434367,12353437,20145412,19610599,26447295,34194072,12651373,20433055.33,6176718.5,6176718.5,17320401,24194083,22390351.67,22473823,17107154,6176718.5,14453934.5,19918032,18946972.5,22206311.5,50699735.5,30831084.67,115961603,84560044,88340145.33,45285317.67,27755689.33,30868895.67,28190106.5,22428391,24149079.67,18388314,23742757
342.7795264,575.2100231,8467319,7476287,7825973,8714582.333,8730680.5,8361445.5,8119676.333,8753552.5,8991031.667,8177812.333,8044197,8367919,8364358,7491145.333,7286412.5,6648730,10142632,7930150.333,7798238.333,9802665.5,8390523.333,7509231,7638110,9852739.667,6677385.5,8134850,8915323,10592260,10003209,6817376.333,7829809,9843935,8337813.667,8661346.333
342.8693767,61.39595103,159950981.3,155687629.7,180934760.3,173290248.3,178046236.7,162794852,185945103.7,137997795.3,176904083.3,143859992.7,170967610.7,152299646.7,149751328,144500411.3,130476973,149302795.7,116811887.7,156794434.7,153937202.7,164723338,140351664.7,157573443.3,151895120.7,219138791,197048827,210433610,195186338,373523094.3,153786280.3,153439672.7,186251518.3,156719022.3,156196325.3,140223974
342.9570331,87.83798919,1760344.5,1760344.5,1760344.5,1760344.5,1760344.5,1760344.5,1760344.5,1760344.5,6278615,1760344.5,1760344.5,10641721.5,6429391.5,11345567,1760344.5,1760344.5,1760344.5,7472681,7734804,3520689,5573612.5,1760344.5,1760344.5,1760344.5,1760344.5,1760344.5,1760344.5,1760344.5,1760344.5,1760344.5,7045604,1760344.5,8330349,6619637
342.9886263,77.97193554,1291325.667,5632381,1291325.667,1291325.667,1291325.667,5884418.5,1291325.667,6728714.5,5633611,1291325.667,1291325.667,7468547,4226545,5866206.5,4924185.667,4938008.333,4698695,2582651.333,4336488.333,5041381.333,6428734,1291325.667,9253955,1291325.667,10497909,1291325.667,1291325.667,1291325.667,7359811.5,9422570,7981953.333,9653940.5,7176059.5,6373130
343.0418392,167.3560574,1310426,3381998.5,91852.16665,1314997,91852.16665,438356.5,1414498,91852.16665,566501,465008,91852.16665,627965,256521,91852.16665,91852.16665,91852.16665,1243348,183704.3333,91852.16665,91852.16665,91852.16665,91852.16665,19891617,91852.16665,91852.16665,91852.16665,91852.16665,91852.16665,462012,91852.16665,91852.16665,2013810,91852.16665,368553
343.0458272,168.4900569,18165849.5,11477087.33,13097355.33,10875102,18347501.5,10138818.5,29568328.5,16349821.67,14182333.33,13049947,3218405.5,15851356,12680484,3218405.5,16921587.67,10908516.33,7150603,3218405.5,10814901.33,7716759.667,9497993,24547544.67,26621309,6973586,8953488.5,6436811,7462525,11917486,19279810,19897667,11890232.33,12856201.33,9073984.667,8189699.5
343.0533922,79.82609593,794372.5,794372.5,794372.5,794372.5,794372.5,9762843,794372.5,794372.5,794372.5,794372.5,75413747,3337210,794372.5,7710395,1588745,794372.5,794372.5,25792803.33,8323783.333,794372.5,794372.5,794372.5,794372.5,794372.5,794372.5,794372.5,794372.5,33662556.67,794372.5,794372.5,794372.5,794372.5,3006825,20216136.67
343.1545226,35.106796,1030590,1684149.667,1181727.333,1220098.5,1822359.667,1852516,1558673,1312397.667,1542919.333,1537583,1511254,1226724.5,1309726.5,1195317,1040446,1256902.667,1491866.5,1270308,1213215.667,1011856,1061066,1128890.5,1220587.667,407192.75,1111388,2143800,814385.5,1563674,903589.5,1123521.5,2198979,1436922.667,2584893,1372684
343.2238633,82.03266381,7699899,4941283.5,5634542,5982505,5896491,4907689,5520123,6819026,4965418,8304057.333,6288075.333,7751843,6924400,6357144.5,7058046.5,5086096,6856946,6218062.333,6879945,2044273,5901006,3460862,1484352,742176,5662282,4358432.5,5653780,6285508,6297007.5,6411252.667,6205780.333,9507724,7257953.5,6264828.333
343.2244908,98.20626627,2798336.5,2798336.5,2798336.5,2798336.5,2798336.5,6524799,2798336.5,2798336.5,2798336.5,7688363.667,5596673,2798336.5,6149059.5,2798336.5,2798336.5,2798336.5,2798336.5,2798336.5,2798336.5,2798336.5,7100557,2798336.5,2798336.5,2798336.5,2798336.5,7231182.5,2798336.5,2798336.5,2798336.5,2798336.5,2798336.5,9584623.667,6918256.5,2798336.5
343.2673663,73.04474025,6219523,4628274.667,10265942.33,1350862,18480823,9483061.333,19557022,17355164,8767267,675431,10451584,13879307.67,8427949,7008282.333,12015594.67,4920509.333,5296011.667,3699579.667,2275049,5895846.333,7637146.333,7939257,675431,10161919,2405894,12596098,5021153.333,7926373.667,12999308.67,12842085.67,7422680.333,10354412.67,4549052,4539608.667
343.285506,577.6902876,13755322.33,17248648.67,18712943,19182393,18830319.67,19267525,14685386.67,17894682.33,6098321,19647965,6098321,17526234,15539437,17132889.5,17611844.5,17294515,6098321,19627666,6098321,6098321,6098321,20780109.33,19222812.33,14508775,17294514.33,12196642,15142529.33,16896977,20470027.5,17671381.67,17967789.67,20118907,6098321,19555240.5
343.2959507,500.2473468,12781716.33,11774833.33,11711430,11845162.33,11169592,11533716.5,4475304,11775438,11815445.5,11638794,11724877,11855869,4475304,11700877,11363117,11739555,4475304,11552637,11733487.5,11887881.5,23116242.33,11491423,4475304,8950608,10327515,10364880.67,10892734,11383984,11676948.5,4475304,12123023.5,11652588,11820212,11698421
343.7870369,579.0866472,8367860.5,9063242,9481029,8692105,1079261.5,11902899,8400083,2158523,10717643.5,10051411,8701263,2174405,7731516,1079261.5,7877275.5,7979895,8260713,8819617.5,6872314.667,8435720,9125304,10256585.5,7838295.667,6672291,8674942.667,1079261.5,5117063.5,7833067,1079261.5,8146072,7682742,1079261.5,9611567,7680331
343.7875012,571.0787853,6148056.333,8611209,5871974.667,8255661.667,9985187.5,9375994,8021784.333,7716973.667,10324092.5,8915398,7311811,7773906,3331204.667,7218501.5,7734182,7954442.333,8804592,7314219.333,8443204.5,6549613,7493404,6708357,9049153,6564071,4663255,5496020,7665967,7397672.667,7411204.667,6543414,7178504,8074672.667,7726995.667,7660318
343.8724825,61.57112252,9754393,8818441.333,17123387.33,5936844.333,6248936.667,8205731,5100811,3979691,1589968.25,6404946,8143019.5,6837765.5,5969582.667,4309655,3946195,9121250,6778399.5,1589968.25,8510976,9586803,6467035.5,3179936.5,5689183,4382957,6076542,7945476,10833825.67,10755917.67,5776274,7584895.667,7232616,9144368,5316240,7037474
343.9389236,72.64081518,495849.5,495849.5,2075115,3434720,495849.5,495849.5,5281862,495849.5,4633965.5,495849.5,4278757,495849.5,2078275,4701549,991699,2969620.5,2710229,2412160,495849.5,6961747,495849.5,4317362,2597167,4887670,9319498,9451177.5,3714678,4796567.5,1960074,1667162,4988784,4404302,2185994,2557412.5
343.9878311,69.65888974,935892.25,935892.25,2315196,935892.25,6233714,4300005,3605237,7950355,935892.25,935892.25,2462409,4825704.5,2804195.333,6825530.5,4924293.5,2785577,3478523,4145158,5379699,935892.25,4891387,935892.25,1905497,935892.25,935892.25,935892.25,935892.25,935892.25,2556968,1871784.5,935892.25,2731360.5,4825331,4089969
344.0136727,166.5016507,94701150.33,77313114.33,79359265.33,72350402.33,71889956.33,66643665.67,91237548.33,78070733.67,66308262.67,64741953.33,55046811.33,68182035,54821158,60117878.67,60698976.67,55015268.33,53514427.67,52292718.67,57587951,48011816.67,54194563,89307184.67,90718691.67,61524296,58473956.5,76244532.5,87249027.67,68651455,67423317.33,65407891.67,60571461.67,60324136.33,56729604,65962000.67
344.0348637,553.3337862,770619,1853544,1838383,1172900,1755308,1591954,1185822.5,304959,1410713.667,980944,1787683,609918,1147814,1601281.5,2042302,1242424.5,2690186.5,1540343,1028618,1844804,1434281.5,2453674,1653695,2034265,304959,7608879,1914217,1323461,1670483,1195127,2199195.667,1506106.5,1348857,1234484.333
344.2433415,398.2921577,4041251,2123362,2450023.5,2810297,2714319,2618368.5,2457464.667,2910872.5,2637574.667,2361778,2838004,3284149,3047447.667,2482094,2833900.667,2966627,3211205.667,3022126.667,2863044.5,803170,2319836,3105953,3054286.5,803170,2312276,1606340,2459625,2764566,2411040.667,2699323,2134499.333,4653232.333,2853778,2534759.667
344.2799081,76.14455893,22259246.5,26881653,33107444.67,20058644.67,54949735.33,32561461.33,63107548.33,67710730,49558912,29909641.67,60567287.67,55809388.33,53153903.33,37331142.67,48217904.67,32981564.33,22085146.33,23305970.33,23438749.33,26222035,48652202.67,37180182.33,1669508,49919735,30155243.5,67875131,19129700.67,26503387.67,74025861.33,60495507,46388019.67,41385048.33,38220238.67,25042535.67
344.7302562,73.61440331,3377057.5,4764390,3748983.333,3010033,4022240,3249139.5,10497648.33,2966071.667,3618959,2030996,2473744.5,3302907.667,2658724.667,3875950,4894038.5,3492045,2402635.667,2555012,3089010.333,2240903.667,2401128.333,12168687,5495439.333,54320777,30393326.67,32136299.67,22190620.33,6549087.667,6943467.333,7262995,4206925.333,5439316.667,3549884,6327827
344.8658989,64.27413143,101413602.5,135886328.7,83652578,106769219.3,121926326.3,203300164.3,116406454.7,64346031,108834245,96382239.33,110856521,192346344,72651562.67,69574313.67,69240411.67,90414660.33,83049615.67,79244417,99679171,99676862.67,88524106,121785496.7,103064715.7,161615106,134506861.7,138948059.3,135079051,196522997,188420761.3,72883595.33,117346123,99337863.33,96314842,96024651.33
344.9106213,387.7474509,2509382,8520464,2509382,9695750,2509382,5018764,8208899,2509382,10122668,7927952.5,13955654,11967348,2509382,2509382,9064085,12707952,11846641,8632845,17190615,14013504,7222531,11507876,2509382,2509382,2509382,2509382,2509382,9365371,10122921,11984890.5,15648649,11522996,10768794,15010624.5
344.9106535,335.2707453,1184042.5,13778484,10144839,1184042.5,1184042.5,4219474,5613314.5,5521909,1184042.5,1184042.5,1184042.5,2368085,1184042.5,1184042.5,3680070,1184042.5,1184042.5,2803982,1184042.5,1184042.5,8563152,1184042.5,1184042.5,1184042.5,1184042.5,1184042.5,1184042.5,1184042.5,7768043,4298373,1184042.5,5895533,7786931,1184042.5
344.9106848,67.60407237,1732640,22552663.67,3465280,13591556,10995827,9798070,9864099.667,8423830,7728638,13281151,10510158.33,11703953.67,9610639,11599599,13220081.33,11151663.33,16567674.33,7170945,10667981.33,6685349.667,9301327,14393075,17489138,195660838,1732640,14208833.5,20977375,13867455.33,8630529,9400501,7307775,8881379.333,8572314.333,8981812
344.9732149,67.15721072,743504,743504,743504,4817531,2500810,743504,3518607,743504,743504,743504,5360398,743504,2812382,743504,2303472,2026741,743504,4993425,4516440,743504,4681103.5,1487008,5233243,743504,13518668,743504,743504,743504,743504,3620938,3136174,2914514,743504,2529284
345.0173389,167.4926724,11047873,9368571.5,8741704,831222,8462363,3561530,831222,831222,7649227.5,3028971,831222,831222,3786442.667,6693017,10907369,3371475,5495280,8620806,4663879.5,831222,5776155.5,1662444,831222,831222,831222,831222,831222,831222,12131143,3773058,6244174.5,3154711,3656778,8823497.333
345.0177171,166.8408503,18828553,8353160,3972996.5,7957223,7879997.333,7287278,32717736,15390211.67,11738086.33,12355040.5,3842636,5822761,4906968,9057047,1695661.5,4614870.333,3391323,5728568.5,5185510,1695661.5,7990133.5,5288962.5,17151583.5,1695661.5,1695661.5,1695661.5,1695661.5,14180819,10339164,9848332.5,13364069.5,7649919,9928014.333,14203481.33
345.1885356,416.1994222,1359556.333,10412658,9306106,9524671.5,4027012,9884428,8384211,8285442.5,6787495,9081134.667,9780501,8592804.667,10809641,8979999.333,1807699,7163716,7942084.667,9728428.333,8341703.5,8140553.333,8729343.5,8088361,8354685,495276.5,9059826,990553,9191985,10098860,6832860,8312772.667,7081773,9002198.333,8546263.5,7980731.667
345.2833498,76.08594783,5232923,4006986,7004263.5,1564346.25,9621878,11861290.5,11533476,14255197,9381131.333,3707406.5,12405337.33,10535571.67,8613639.333,5233413.5,10221434.67,4910131.333,3128692.5,6943155,5740721.333,7722409.333,12521633,9786566,1564346.25,7303699,7591853,12791874,3763666,4735836,15565942.33,11537938.67,10165101,8763539.667,6115962,3832551.5
345.8697482,61.27429266,950263,2858308,950263,2618066,2031164,950263,950263,950263,2234531.5,3779764,2470651.5,4881337,950263,1900526,3222158,4918504,20364417,6439411,20138074,2571297,950263,950263,2859653,950263,6525411,4810585,4175722,4756388,5908630.667,950263,2086861,2617454.5,3403047,2566026
345.9551781,64.63784107,984034.25,984034.25,984034.25,984034.25,984034.25,984034.25,984034.25,984034.25,984034.25,984034.25,984034.25,984034.25,984034.25,3156872,984034.25,984034.25,984034.25,2893749,984034.25,984034.25,984034.25,984034.25,984034.25,5806635.667,6438479,5842058,2880577,984034.25,984034.25,1968068.5,984034.25,984034.25,984034.25,984034.25
345.9791428,126.4193718,555059,13629698,10869214,8130322.5,9338968.5,8681663,18830827.67,5761895,6639479.333,7824961,11550631,5943605.333,555059,3589478,555059,1110118,555059,2477052.5,1392760,555059,5406223.333,18684673.33,13903067,9452685,20402204,26234873,22205566.33,12035022.67,6516542.667,9798498.667,8633850.667,10078364,8796368,5344424.667
345.9980445,169.1266608,370888,741776,370888,370888,370888,5421396,2427437,370888,370888,2006716,2327599,370888,370888,1601468,2742940,370888,370888,2086872.5,1059715,370888,370888,370888,370888,370888,370888,370888,370888,370888,370888,370888,370888,370888,370888,370888
345.9995834,169.0753646,954453.5,954453.5,954453.5,4990235,954453.5,5160737,954453.5,954453.5,5158510,954453.5,6716696,954453.5,954453.5,6730758.5,954453.5,4503549,1908907,4862969,954453.5,4402770,954453.5,954453.5,954453.5,954453.5,5686109,954453.5,954453.5,4413075,4806341,5073263,954453.5,4627876,954453.5,954453.5
346.009324,171.6288062,1492573846,1180934697,1159484761,1047955626,1145044453,974553067,1436462939,1110724337,975317175,941389224.7,907868773,978812294.7,886721206.3,966257569.3,987696523.3,810374580.7,855232556,881541810.3,879491645.3,755741449.7,888624872.3,1402559848,1440952886,1461608659,1581704492,1396634776,1520788128,1107914528,1021428316,957017541,893415476.7,948316099.3,876537720,1006898543
346.0096414,196.1570853,138888436,185231208,185104179.5,204261991,221398140,161575472,334866764.5,144291204.7,224182780.5,131186543,98463230,192837049,30126216,73922080.5,86786251,184351432,161389914,68602924,85291360,60252432,68861198,793411445.3,827984389.5,30126216,1352785681,261419598,351728422.5,220006244.7,171764503.7,202057414.5,147403679,126478574,101379398.7,132777707.5
346.0254728,65.07569639,3361173,3361173,11828350,8726869,9184109.5,3361173,3361173,3361173,25033709,13198604,25383851,8657444,14579272,18884898,9905742,17139794,10905185,12929842,13111864.33,10396810.5,13841673.33,3361173,3361173,3361173,3361173,11292179,3361173,10150355,11143202,7131361,9646286.333,6722346,20590652.67,16824855
346.0317301,552.3138325,568561,568561,568561,568561,568561,568561,568561,568561,1512977,1179447,568561,568561,568561,568561,568561,568561,568561,568561,568561,568561,1314238,568561,568561,568561,568561,568561,568561,1137122,568561,1164866,1276811,1225817,1173873,568561
346.0549498,168.1607054,408692,8879582,4666626,4918306,3475211,408692,408692,408692,408692,4230439,408692,408692,408692,915912,2475996,408692,408692,408692,817384,408692,408692,408692,408692,408692,408692,408692,408692,2222682,408692,2331868,3041490,3176263,1718659,2987824
346.1222321,72.94494738,3714385.167,3714385.167,3714385.167,3714385.167,3714385.167,3714385.167,3714385.167,3714385.167,3714385.167,3714385.167,775226669,3714385.167,3714385.167,3714385.167,3714385.167,3714385.167,3714385.167,3714385.167,3714385.167,3714385.167,3714385.167,90604405,3714385.167,3714385.167,3714385.167,3714385.167,7428770.333,3714385.167,103013492.3,3714385.167,3714385.167,115945992.7,3714385.167,3714385.167
346.2410381,79.93536665,223014,223014,5417858.5,730740,223014,2960255,1057422,2293721.5,1471027.333,223014,223014,223014,4612426,2353817,5975593.667,223014,4617160,223014,1408231.5,1562131,223014,223014,223014,1789534,223014,223014,223014,223014,1642794,446028,1427233,223014,2001718,223014
346.2713987,551.0472837,4075273.333,169162,169162,169162,169162,5922548,1279594,169162,169162,169162,169162,1580220,338324,169162,169162,1483136,169162,169162,429912,169162,1644480.5,169162,169162,169162,169162,169162,169162,2283510,169162,2446253,169162,169162,169162,571559
346.7239747,73.71629582,9617830,184730,184730,184730,184730,1036542,184730,894746,1185904,369460,184730,184730,705063,1003329,184730,872153,184730,184730,184730,597271,650776,2355015,14812239,184730,14260492,184730,184730,1264690,1352764,184730,977290.5,184730,1014411,184730
346.727024,73.52716492,7395684,10525152,8223340,7119214.667,8383749.667,8366483.333,13743751.33,7752348.667,9583150.333,6110211,6166568.333,6518680.333,7177393,7225609.667,6102039.667,6096498.333,5898800.333,5067654,8037880.5,5661735,6103739.333,19023957,12003403,71466811.33,54215698.33,45846659.33,28346660,12775553.67,12087327,12250805.5,8104164,11124179.67,7878795.333,12035481.5
346.8632552,61.53468117,4907557,18811945,4907557,18035867.5,19257286,15629099,16721720.33,15190900.33,19529289.67,19140165.67,16795100,19078846,4907557,16080839,13292763.5,18259382,9815114,15882003.5,19122359.5,17110934,15495456.33,16896583,19202926.67,22149904,18241278.33,23091115.5,21182834.67,19588015,14268388,20537982,17526724,14600080.5,15375326,15832545
347.016682,165.1515674,214056430.7,169677504.7,169209496.7,148139456.7,153941490,137095901,238638893,158700887.7,141331618,131370341,119353533,143882380.3,112427760,123825439.3,124751783.3,119108081.3,106592995.7,107507134.3,116622839,118156861.7,108124162.7,255986111.7,228565032,53296497.85,163858419.5,53296497.85,490302885.5,193335574.7,163498152,148644848.7,129746666,136184535.7,119139239.7,145332298.3
347.0173846,199.2121278,7316839,7316839,7316839,23315700,7316839,7316839,253118211.3,7316839,7316839,19975894,7316839,7316839,15536540,16995846,18433044.5,15008630.5,15033812,15136418,17058714,14885182,14633678,7316839,233170196.5,403215636,7316839,7316839,356055526,7316839,7316839,7316839,7316839,7316839,7316839,7316839
347.203904,56.7535542,1959167.333,2072443.667,4513182.667,2092731.333,2054056.333,2204184.333,1861423.667,4237758,1951684.667,1964035.667,2132015,1241239.5,2497937.333,2086180,2168808.333,2121495.667,1954630.667,2277934,1852845,1996340.667,2021775.667,2314102.5,2096581.333,5766361,2094192.5,620619.75,2052079.667,2185250,2135432.333,2256549.667,2373535.667,2017188,1892174,2148524
347.2060344,474.565441,1976518,2334033.5,1336513,1724831,1226396,1809497.5,287409,1348259,325577.5,384607,580575,132393,405700,1611925.5,470668,340359,1435938.667,1361473.5,132393,132393,264786,1040660.667,1022416.333,1733001,132393,2718822,1206974.5,675125,489877,132393,888869,1193969.333,132393,492959
347.2558557,57.08153475,9401410.333,8194118.667,7910209,8180251,8124396.667,7942583.333,8035590.667,8533522,8200054.667,8119885,8479788,8259241,8384636.333,8301314,8214215.333,8255572.333,8136386,8448437.333,8177499,8473725.667,7833800.333,7760970.333,7228530.667,7918109,8214864.667,8050459,8063141.667,8209356,6716307.667,8591412.333,6855866,8587532.333,8683565,8651879.333
347.293112,38.24775801,455161.75,455161.75,2640937,1278744.5,2174754,1569899,1274014.5,455161.75,1930687.5,455161.75,2174161,1127524,2817795,455161.75,1978978.5,1158117,910323.5,3109783.5,1043422,455161.75,1899236,1131536,1772892,1188568,455161.75,455161.75,2183904,976857,1402623,1460877.333,3007528,1817675,1753893.333,3081771
347.9104519,368.1663887,185189,955281,185189,3273977,185189,2690147,185189,185189,2425103,185189,1449563,185189,4794318,185189,2954852,2241492,2492725,2107604,1503440.5,185189,4760959,185189,185189,185189,4804784,185189,370378,185189,185189,2328334,185189,908924,3980375,185189
347.9197198,362.1690287,283815,283815,283815,4726236,2314792,283815,283815,283815,283815,283815,5363934,283815,283815,4134889,2951617,1214487,5963944,5376723.5,567630,283815,283815,283815,283815,283815,283815,283815,283815,283815,4063764,3240128,283815,283815,1246537,283815
348.0140419,168.681881,23926258.33,20708228.67,19652374.33,17101816,19217029,17647821.33,19883562,19123587.67,16556652,16380786.33,14550368.67,16352526.67,14300974,14141373.33,15872559,13980171.67,14107642.33,13049680.33,13338093.67,13932983.5,13162746.67,20843889.67,26286951.33,5951749.5,11903499,27827652,18501699,20988442,13385839.67,15085492,17144163.67,17355123,14255736.33,17823135.67
348.0703983,142.7270999,2470179.333,1068525.5,11212523.67,1068525.5,2137051,1068525.5,6895238,2347235,1068525.5,3818964.667,5279608.5,2649181.5,1068525.5,1068525.5,2739767,2772107,2910692,3816642.667,1068525.5,1068525.5,5775124,15010256.33,3314198,6737935,7306222,1068525.5,6831948,5882686,4741932.5,5831959.667,2742131,6064093,4067883,2504177
348.2590035,52.46432862,554550.5,1128002,1166746,2302377,554550.5,554550.5,1254809,1172062,1366684,1218029.5,554550.5,1342860,1180858.5,554550.5,554550.5,1160420,1318775.5,2152080.5,1157205,1283828,554550.5,1109101,1153739,2350476,1717355,2601321,2262080.5,1473467,2526148,554550.5,1396310.5,1697602,554550.5,554550.5
348.7246173,73.45700099,6342418.333,8791697.667,5882674.333,5943531,6863419.5,7287942.667,10532820.67,6144291.5,7732023.333,5528271,5178628,6242325.5,4937663,6142489,5143986,5711083.667,5327787.667,5430941.667,5144029.5,4806233.667,5662960.667,22053397.33,9152116,47356860.33,48661635.33,36287428.33,25498501,7966982,9006803,8361144.333,5945418,6807888,6978367,20388297.5
348.8136827,63.7437706,52313359,53679327,54181593,55807491.5,54215468,54476535.33,79297763,51187241,53354720,49929630.67,39645245.67,49498831,47918425,41689580.5,43136346.5,47249068.33,38369972,43394762,19184986,19184986,44115646.67,77328036.33,49120903.5,177957498,140422837.7,170519876,19184986,58792986.33,56114403,58391321.5,19184986,56114353.33,49238866,45573049.5
348.9296568,76.03360716,106670,106670,106670,106670,106670,106670,106670,106670,567387,1182042,106670,213340,1070054,2519098,933642,106670,106670,1640460,106670,106670,106670,1933668,106670,106670,2377263.5,106670,106670,2273505,106670,106670,808122,1652066,106670,1150574
348.9342819,89.69661991,6828183.667,6405891,4321722.667,5479921.333,6239268,4723827.333,4499996,6325651,4405623.667,3520137,5608591,5481713.333,4089088,4232950.667,5762869.667,3791143,6653691,1697199.333,4996943.667,1721053.333,4136097,3712357.667,3490008,11239399,6049533.5,4345189,6603224.5,3936668.5,6599379.333,8346348.333,6217713,8059496,6582317.333,6470708.667
348.9419894,143.9761581,1198899,234270.25,234270.25,234270.25,234270.25,234270.25,3095967.5,234270.25,234270.25,234270.25,234270.25,683891.6667,234270.25,234270.25,234270.25,234270.25,234270.25,234270.25,234270.25,234270.25,234270.25,7229479,10166872,234270.25,13815232,234270.25,6448557,630598,234270.25,843054,234270.25,468540.5,234270.25,616265
348.974557,63.81242453,638906.5,2278089,638906.5,638906.5,3066636,638906.5,1999009.5,638906.5,638906.5,638906.5,638906.5,8155704,2217448,1836136.5,1532021,2048773,1320156,1975483,1406053,638906.5,638906.5,638906.5,638906.5,4721507,5252475,638906.5,2713306,5312456.5,3754548,2636566.5,638906.5,638906.5,2830098,1277813
348.990012,552.0499049,31245684.67,32855504.33,35888069.67,33761174.33,34170934.33,43745611,35613417.33,34960485.33,32844769.67,35806940.33,45951401.33,36408951.67,33650649.67,47475705,34287358,33695115.33,32201847.67,20516680.67,31307019,31344035.33,33895199,32784146,29983213.33,20383603.67,26576409,17662260.33,33720571.33,57344748.33,39258591.33,41201615.67,41601687.67,39556060.33,50364441.33,32436382.33
349.0177842,168.8298956,126779741.7,98861753.67,101448332.7,93173888.67,99727799.33,91133834,156793204,108447477,95960118.67,86072418,75757994.67,95958501.33,67323290,77586737.67,80953236.67,68948395,63983751.67,65338613.5,73381693,58214255.33,66747188,171621063.3,160020506,142239342.5,165275769.3,211723687,183373934,126568131,128850366,122019063,97502000.67,108948609.3,91835675.33,113982333.3
349.0543023,158.0112094,5196197,589261,7942251,589261,3423708,589261,10161635,589261,589261,589261,1417138,589261,1178522,589261,589261,589261,589261,1617543,589261,589261,2444818,11861594,2230683,589261,18003112,17247829,7599219,5524466.5,4826986,4432760.5,3034208,3022040.333,1623535,3371465
349.1525129,85.76201903,68062387,9945707.333,286475.75,572951.5,286475.75,250524114,4172786.667,4549760.667,14678703.33,2298279,36238294.67,6824545.667,7246320.667,30360207,12934942,2475815.667,2605126.667,50333487.33,18477538,43358019,28512696.33,286475.75,286475.75,35195906.67,34209225,12262091,26293892,8954426.667,9144809,286475.75,19769198.33,15783552.67,12353759,5900538.333
349.1568265,85.74147572,3709030.5,10293355.5,3709030.5,3709030.5,3709030.5,3709030.5,3709030.5,3709030.5,3709030.5,3709030.5,3709030.5,7418061,7434652,3709030.5,13122887.67,3709030.5,3709030.5,3709030.5,17993505,3709030.5,3709030.5,3709030.5,3709030.5,3709030.5,3709030.5,13356054,27505981,9378826,9686663,3709030.5,3709030.5,15467235.67,12836434.33,3709030.5
349.1832178,64.98330071,10114244.33,1521545.667,4994286,30403223.67,4955903.5,26739630.5,4448676.333,4828691,4486039.667,3524585.333,3404712.5,98540730.33,4457203.333,3820615,3043091.333,1494000874,5337059.333,4063588,4754686.667,15664067,1521545.667,306447353.3,12537051,27081690.33,58237133.33,25129960,11074148.33,4341178.333,371742209.7,3333378.333,4885852.667,4697139.667,8066630,4064869
349.2505231,88.12972895,1031987.667,3092201.5,3909154.333,3309870.667,3616539.667,2409020.5,3347444.333,3133266.667,3573073,2925143.667,3705318.333,2885386.333,2864422.667,3376655,2813871.667,2831171.5,3553259.667,3385820,3439566.667,2063975.333,3007460.667,2560916.5,3251397.333,3492264,2557714,4125853,3080250,3222371.667,2542474.5,2606522.667,3231235.333,3674144.333,3385309,3480655
